l_id,r_id
beer_advocate_0306,rate_beer_2001
beer_advocate_3234,rate_beer_0095
beer_advocate_1758,rate_beer_0664
beer_advocate_4150,rate_beer_2399
beer_advocate_2153,rate_beer_0978
beer_advocate_1247,rate_beer_0233
beer_advocate_2921,rate_beer_1541
beer_advocate_1060,rate_beer_0070
beer_advocate_3606,rate_beer_2010
beer_advocate_0033,rate_beer_2477
beer_advocate_2706,rate_beer_1384
beer_advocate_2135,rate_beer_0963
beer_advocate_0637,rate_beer_2714
beer_advocate_3494,rate_beer_1936
beer_advocate_4054,rate_beer_2322
beer_advocate_3230,rate_beer_1757
beer_advocate_0164,rate_beer_0587
beer_advocate_0684,rate_beer_2753
beer_advocate_1791,rate_beer_0696
beer_advocate_0057,rate_beer_2683
beer_advocate_3361,rate_beer_1843
beer_advocate_4286,rate_beer_2362
beer_advocate_0147,rate_beer_0730
beer_advocate_0527,rate_beer_2629
beer_advocate_4312,rate_beer_2516
beer_advocate_0651,rate_beer_2727
beer_advocate_1440,rate_beer_0394
beer_advocate_1754,rate_beer_0660
beer_advocate_0166,rate_beer_0604
beer_advocate_0191,rate_beer_2575
beer_advocate_1424,rate_beer_0381
beer_advocate_3273,rate_beer_1789
beer_advocate_1421,rate_beer_0378
beer_advocate_2990,rate_beer_1589
beer_advocate_0016,rate_beer_0680
beer_advocate_1025,rate_beer_0038
beer_advocate_2443,rate_beer_1192
beer_advocate_0709,rate_beer_2774
beer_advocate_0118,rate_beer_0197
beer_advocate_2154,rate_beer_0974
beer_advocate_2942,rate_beer_1556
beer_advocate_0529,rate_beer_2631
beer_advocate_3317,rate_beer_0569
beer_advocate_3141,rate_beer_1690
beer_advocate_0061,rate_beer_0149
beer_advocate_3290,rate_beer_1801
beer_advocate_0224,rate_beer_1073
beer_advocate_2842,rate_beer_1472
beer_advocate_0380,rate_beer_2167
beer_advocate_0158,rate_beer_0540
beer_advocate_3473,rate_beer_1924
beer_advocate_0650,rate_beer_2726
beer_advocate_0207,rate_beer_2555
beer_advocate_1023,rate_beer_0036
beer_advocate_4144,rate_beer_2393
beer_advocate_1123,rate_beer_2859
beer_advocate_2579,rate_beer_0107
beer_advocate_3438,rate_beer_1898
beer_advocate_4101,rate_beer_0230
beer_advocate_0152,rate_beer_2339
beer_advocate_0364,rate_beer_2055
beer_advocate_1163,rate_beer_0161
beer_advocate_0071,rate_beer_0278
beer_advocate_2567,rate_beer_1293
beer_advocate_0555,rate_beer_2653
beer_advocate_1888,rate_beer_0773
beer_advocate_2856,rate_beer_1485
beer_advocate_3260,rate_beer_1778
beer_advocate_0525,rate_beer_2248
beer_advocate_3601,rate_beer_2006
beer_advocate_1011,rate_beer_0027
beer_advocate_0346,rate_beer_1934
beer_advocate_1359,rate_beer_0324
beer_advocate_0084,rate_beer_2333
beer_advocate_2707,rate_beer_1385
beer_advocate_1507,rate_beer_0451
beer_advocate_2188,rate_beer_1007
beer_advocate_1157,rate_beer_0155
beer_advocate_1372,rate_beer_0336
beer_advocate_3545,rate_beer_1969
beer_advocate_1496,rate_beer_0442
beer_advocate_4302,rate_beer_2509
beer_advocate_0152,rate_beer_0488
beer_advocate_2031,rate_beer_0886
beer_advocate_0084,rate_beer_2900
beer_advocate_2593,rate_beer_1272
beer_advocate_1591,rate_beer_0521
beer_advocate_2341,rate_beer_1122
beer_advocate_3543,rate_beer_1968
beer_advocate_0526,rate_beer_2628
beer_advocate_2011,rate_beer_0873
beer_advocate_1982,rate_beer_0851
beer_advocate_2190,rate_beer_1008
beer_advocate_1663,rate_beer_0582
beer_advocate_3220,rate_beer_1746
beer_advocate_2625,rate_beer_1330
beer_advocate_1921,rate_beer_0800
beer_advocate_0600,rate_beer_2690
beer_advocate_0151,rate_beer_0482
beer_advocate_0273,rate_beer_1422
beer_advocate_0278,rate_beer_2710
beer_advocate_1706,rate_beer_0619
beer_advocate_1756,rate_beer_0661
beer_advocate_1869,rate_beer_0758
beer_advocate_2646,rate_beer_1343
beer_advocate_2264,rate_beer_1067
beer_advocate_3894,rate_beer_0683
beer_advocate_3403,rate_beer_1875
beer_advocate_1607,rate_beer_0536
beer_advocate_2494,rate_beer_1233
beer_advocate_0706,rate_beer_2772
beer_advocate_0398,rate_beer_0731
beer_advocate_1479,rate_beer_0430
beer_advocate_1957,rate_beer_2956
beer_advocate_0311,rate_beer_1698
beer_advocate_1783,rate_beer_0688
beer_advocate_0656,rate_beer_0783
beer_advocate_0007,rate_beer_1891
beer_advocate_1565,rate_beer_0499
beer_advocate_1513,rate_beer_0457
beer_advocate_1967,rate_beer_0840
beer_advocate_2160,rate_beer_0065
beer_advocate_1640,rate_beer_0564
beer_advocate_2250,rate_beer_1054
beer_advocate_1467,rate_beer_0420
beer_advocate_0176,rate_beer_0113
beer_advocate_3462,rate_beer_1915
beer_advocate_3157,rate_beer_1701
beer_advocate_0782,rate_beer_2836
beer_advocate_1236,rate_beer_0225
beer_advocate_0866,rate_beer_2908
beer_advocate_4182,rate_beer_2429
beer_advocate_2070,rate_beer_0910
beer_advocate_2855,rate_beer_1484
beer_advocate_1908,rate_beer_0789
beer_advocate_0931,rate_beer_2962
beer_advocate_2166,rate_beer_0989
beer_advocate_0052,rate_beer_0601
beer_advocate_2421,rate_beer_1177
beer_advocate_2771,rate_beer_1429
beer_advocate_3849,rate_beer_2178
beer_advocate_1670,rate_beer_0588
beer_advocate_2185,rate_beer_1004
beer_advocate_1583,rate_beer_0515
beer_advocate_0083,rate_beer_2892
beer_advocate_0307,rate_beer_0461
beer_advocate_1810,rate_beer_0005
beer_advocate_1539,rate_beer_0480
beer_advocate_0596,rate_beer_2687
beer_advocate_2119,rate_beer_1973
beer_advocate_0819,rate_beer_2870
beer_advocate_2897,rate_beer_2609
beer_advocate_0365,rate_beer_2062
beer_advocate_0798,rate_beer_2852
beer_advocate_1109,rate_beer_2378
beer_advocate_3662,rate_beer_2049
beer_advocate_3427,rate_beer_1891
beer_advocate_1387,rate_beer_0350
beer_advocate_0969,rate_beer_2989
beer_advocate_2362,rate_beer_1136
beer_advocate_1965,rate_beer_0837
beer_advocate_3939,rate_beer_2241
beer_advocate_0422,rate_beer_2472
beer_advocate_3588,rate_beer_1997
beer_advocate_1462,rate_beer_0415
beer_advocate_0146,rate_beer_0438
beer_advocate_4086,rate_beer_2349
beer_advocate_1529,rate_beer_0472
beer_advocate_0614,rate_beer_2812
beer_advocate_0778,rate_beer_2833
beer_advocate_1375,rate_beer_1113
beer_advocate_0152,rate_beer_2683
beer_advocate_3683,rate_beer_0890
beer_advocate_1419,rate_beer_0375
beer_advocate_4107,rate_beer_2366
beer_advocate_3970,rate_beer_2259
beer_advocate_0055,rate_beer_2665
beer_advocate_0754,rate_beer_2697
beer_advocate_1439,rate_beer_0393
beer_advocate_2186,rate_beer_1005
beer_advocate_1045,rate_beer_0057
beer_advocate_0418,rate_beer_2441
beer_advocate_3791,rate_beer_2140
beer_advocate_0073,rate_beer_2999
beer_advocate_0470,rate_beer_2568
beer_advocate_0193,rate_beer_0829
beer_advocate_0563,rate_beer_1177
beer_advocate_2681,rate_beer_1366
beer_advocate_4042,rate_beer_2477
beer_advocate_3221,rate_beer_1747
beer_advocate_0533,rate_beer_2636
beer_advocate_1643,rate_beer_0567
beer_advocate_2375,rate_beer_1148
beer_advocate_3086,rate_beer_1148
beer_advocate_4014,rate_beer_2290
beer_advocate_1487,rate_beer_1143
beer_advocate_2544,rate_beer_1650
beer_advocate_0508,rate_beer_2612
beer_advocate_2606,rate_beer_1320
beer_advocate_1174,rate_beer_0173
beer_advocate_0961,rate_beer_0096
beer_advocate_3561,rate_beer_1704
beer_advocate_4130,rate_beer_2382
beer_advocate_2764,rate_beer_0361
beer_advocate_3308,rate_beer_0553
beer_advocate_0287,rate_beer_1532
beer_advocate_0301,rate_beer_1633
beer_advocate_3107,rate_beer_2048
beer_advocate_0830,rate_beer_2881
beer_advocate_3717,rate_beer_2090
beer_advocate_2336,rate_beer_1118
beer_advocate_2863,rate_beer_1488
beer_advocate_1461,rate_beer_0414
beer_advocate_1047,rate_beer_0059
beer_advocate_3879,rate_beer_2000
beer_advocate_0587,rate_beer_2679
beer_advocate_0487,rate_beer_2583
beer_advocate_2590,rate_beer_1310
beer_advocate_2513,rate_beer_1248
beer_advocate_2587,rate_beer_1308
beer_advocate_2479,rate_beer_1220
beer_advocate_2763,rate_beer_1420
beer_advocate_3687,rate_beer_2066
beer_advocate_0020,rate_beer_0994
beer_advocate_0890,rate_beer_2580
beer_advocate_1753,rate_beer_0658
beer_advocate_0220,rate_beer_1038
beer_advocate_2073,rate_beer_0206
beer_advocate_2881,rate_beer_1506
beer_advocate_3702,rate_beer_2380
beer_advocate_0058,rate_beer_2477
beer_advocate_2502,rate_beer_1239
beer_advocate_3385,rate_beer_1863
beer_advocate_0825,rate_beer_0552
beer_advocate_3750,rate_beer_2114
beer_advocate_3232,rate_beer_1759
beer_advocate_0742,rate_beer_2802
beer_advocate_0240,rate_beer_1181
beer_advocate_3532,rate_beer_1960
beer_advocate_3784,rate_beer_2135
beer_advocate_0887,rate_beer_2926
beer_advocate_2285,rate_beer_1083
beer_advocate_1740,rate_beer_0052
beer_advocate_2266,rate_beer_1069
beer_advocate_0270,rate_beer_1402
beer_advocate_4196,rate_beer_2260
beer_advocate_2649,rate_beer_1345
beer_advocate_1449,rate_beer_0402
beer_advocate_0304,rate_beer_1651
beer_advocate_2765,rate_beer_1424
beer_advocate_1628,rate_beer_0553
beer_advocate_2195,rate_beer_0769
beer_advocate_1504,rate_beer_0449
beer_advocate_0281,rate_beer_1784
beer_advocate_4056,rate_beer_2324
beer_advocate_1690,rate_beer_0606
beer_advocate_2852,rate_beer_1481
beer_advocate_1879,rate_beer_2903
beer_advocate_1684,rate_beer_0599
beer_advocate_1573,rate_beer_0506
beer_advocate_0837,rate_beer_2886
beer_advocate_0336,rate_beer_1870
beer_advocate_4115,rate_beer_2370
beer_advocate_0614,rate_beer_2697
beer_advocate_4101,rate_beer_2736
beer_advocate_0546,rate_beer_2646
beer_advocate_4082,rate_beer_2347
beer_advocate_1986,rate_beer_0785
beer_advocate_1328,rate_beer_0297
beer_advocate_3089,rate_beer_1657
beer_advocate_1740,rate_beer_0647
beer_advocate_1811,rate_beer_0712
beer_advocate_0077,rate_beer_2841
beer_advocate_0026,rate_beer_0177
beer_advocate_4016,rate_beer_1536
beer_advocate_2042,rate_beer_0893
beer_advocate_4122,rate_beer_2376
beer_advocate_1768,rate_beer_0673
beer_advocate_2871,rate_beer_1497
beer_advocate_0238,rate_beer_1168
beer_advocate_1612,rate_beer_0543
beer_advocate_0058,rate_beer_2313
beer_advocate_1582,rate_beer_0514
beer_advocate_1664,rate_beer_0583
beer_advocate_0107,rate_beer_0091
beer_advocate_3792,rate_beer_2141
beer_advocate_2255,rate_beer_1059
beer_advocate_2800,rate_beer_1446
beer_advocate_1144,rate_beer_2686
beer_advocate_3894,rate_beer_0315
beer_advocate_1975,rate_beer_0843
beer_advocate_0899,rate_beer_2933
beer_advocate_0009,rate_beer_2290
beer_advocate_1634,rate_beer_0558
beer_advocate_2724,rate_beer_2954
beer_advocate_4164,rate_beer_2411
beer_advocate_1886,rate_beer_0770
beer_advocate_2152,rate_beer_0031
beer_advocate_3589,rate_beer_1998
beer_advocate_1927,rate_beer_0807
beer_advocate_0939,rate_beer_2967
beer_advocate_2253,rate_beer_1057
beer_advocate_3781,rate_beer_2134
beer_advocate_1859,rate_beer_0750
beer_advocate_1478,rate_beer_0429
beer_advocate_0664,rate_beer_2735
beer_advocate_0897,rate_beer_2932
beer_advocate_0110,rate_beer_0113
beer_advocate_4205,rate_beer_2442
beer_advocate_3832,rate_beer_2169
beer_advocate_4020,rate_beer_2295
beer_advocate_1638,rate_beer_0562
beer_advocate_0101,rate_beer_0035
beer_advocate_2735,rate_beer_1403
beer_advocate_0284,rate_beer_1509
beer_advocate_0913,rate_beer_2944
beer_advocate_0510,rate_beer_0212
beer_advocate_0317,rate_beer_1735
beer_advocate_0115,rate_beer_2364
beer_advocate_0774,rate_beer_2828
beer_advocate_1206,rate_beer_0202
beer_advocate_0625,rate_beer_2706
beer_advocate_3677,rate_beer_2058
beer_advocate_1964,rate_beer_0836
beer_advocate_1320,rate_beer_0289
beer_advocate_4222,rate_beer_2384
beer_advocate_0582,rate_beer_2675
beer_advocate_3551,rate_beer_1972
beer_advocate_2220,rate_beer_0026
beer_advocate_2538,rate_beer_1267
beer_advocate_0469,rate_beer_2567
beer_advocate_0153,rate_beer_0496
beer_advocate_3845,rate_beer_2176
beer_advocate_2256,rate_beer_1060
beer_advocate_3865,rate_beer_2191
beer_advocate_2049,rate_beer_0897
beer_advocate_3882,rate_beer_2198
beer_advocate_1788,rate_beer_1385
beer_advocate_0247,rate_beer_1243
beer_advocate_0768,rate_beer_2823
beer_advocate_1861,rate_beer_0752
beer_advocate_0870,rate_beer_2911
beer_advocate_0957,rate_beer_2979
beer_advocate_3561,rate_beer_1661
beer_advocate_2310,rate_beer_1099
beer_advocate_2639,rate_beer_1338
beer_advocate_0115,rate_beer_0159
beer_advocate_3737,rate_beer_0617
beer_advocate_1774,rate_beer_0678
beer_advocate_1405,rate_beer_0365
beer_advocate_4237,rate_beer_2466
beer_advocate_2962,rate_beer_1571
beer_advocate_0279,rate_beer_1467
beer_advocate_3064,rate_beer_1641
beer_advocate_1138,rate_beer_0136
beer_advocate_3738,rate_beer_2106
beer_advocate_2806,rate_beer_1450
beer_advocate_0488,rate_beer_2584
beer_advocate_3406,rate_beer_1877
beer_advocate_3913,rate_beer_2222
beer_advocate_4121,rate_beer_2445
beer_advocate_3132,rate_beer_1684
beer_advocate_0272,rate_beer_1415
beer_advocate_4100,rate_beer_2363
beer_advocate_2465,rate_beer_0544
beer_advocate_3211,rate_beer_1738
beer_advocate_0271,rate_beer_1410
beer_advocate_1150,rate_beer_0147
beer_advocate_2743,rate_beer_1408
beer_advocate_0666,rate_beer_2737
beer_advocate_0818,rate_beer_2869
beer_advocate_1534,rate_beer_0476
beer_advocate_3678,rate_beer_2060
beer_advocate_2055,rate_beer_0901
beer_advocate_0145,rate_beer_0431
beer_advocate_3996,rate_beer_2279
beer_advocate_0039,rate_beer_2394
beer_advocate_0131,rate_beer_1312
beer_advocate_0712,rate_beer_2777
beer_advocate_1679,rate_beer_0595
beer_advocate_0906,rate_beer_2617
beer_advocate_3995,rate_beer_2278
beer_advocate_1456,rate_beer_0409
beer_advocate_2793,rate_beer_1363
beer_advocate_0705,rate_beer_2771
beer_advocate_3690,rate_beer_2068
beer_advocate_4230,rate_beer_2462
beer_advocate_4098,rate_beer_2359
beer_advocate_2469,rate_beer_1212
beer_advocate_2117,rate_beer_0949
beer_advocate_2304,rate_beer_1095
beer_advocate_2797,rate_beer_1444
beer_advocate_3044,rate_beer_1629
beer_advocate_3336,rate_beer_1826
beer_advocate_0572,rate_beer_2818
beer_advocate_1423,rate_beer_0380
beer_advocate_4183,rate_beer_2430
beer_advocate_2593,rate_beer_1650
beer_advocate_3679,rate_beer_2061
beer_advocate_4016,rate_beer_2291
beer_advocate_0441,rate_beer_2544
beer_advocate_2072,rate_beer_0912
beer_advocate_1740,rate_beer_2738
beer_advocate_0601,rate_beer_0386
beer_advocate_2094,rate_beer_0928
beer_advocate_3516,rate_beer_1950
beer_advocate_2313,rate_beer_1102
beer_advocate_0008,rate_beer_0000
beer_advocate_1540,rate_beer_0481
beer_advocate_2025,rate_beer_0884
beer_advocate_3839,rate_beer_0294
beer_advocate_4017,rate_beer_2292
beer_advocate_0375,rate_beer_2133
beer_advocate_1609,rate_beer_0538
beer_advocate_2321,rate_beer_1109
beer_advocate_0234,rate_beer_1143
beer_advocate_0228,rate_beer_1100
beer_advocate_0520,rate_beer_2623
beer_advocate_1211,rate_beer_0207
beer_advocate_0063,rate_beer_2725
beer_advocate_0635,rate_beer_2713
beer_advocate_3854,rate_beer_2116
beer_advocate_2596,rate_beer_1314
beer_advocate_2394,rate_beer_0475
beer_advocate_0776,rate_beer_2830
beer_advocate_2722,rate_beer_1393
beer_advocate_0929,rate_beer_2960
beer_advocate_1208,rate_beer_0204
beer_advocate_0045,rate_beer_2900
beer_advocate_2882,rate_beer_1507
beer_advocate_0675,rate_beer_2745
beer_advocate_0071,rate_beer_2792
beer_advocate_3975,rate_beer_1746
beer_advocate_0716,rate_beer_2779
beer_advocate_2850,rate_beer_2997
beer_advocate_2410,rate_beer_1169
beer_advocate_2545,rate_beer_1273
beer_advocate_3935,rate_beer_1637
beer_advocate_4059,rate_beer_2328
beer_advocate_2088,rate_beer_0925
beer_advocate_4040,rate_beer_2312
beer_advocate_0230,rate_beer_1115
beer_advocate_3754,rate_beer_2118
beer_advocate_0927,rate_beer_2958
beer_advocate_0988,rate_beer_0007
beer_advocate_2299,rate_beer_1091
beer_advocate_0291,rate_beer_0057
beer_advocate_2004,rate_beer_1840
beer_advocate_1431,rate_beer_0388
beer_advocate_0891,rate_beer_0489
beer_advocate_4016,rate_beer_1973
beer_advocate_2007,rate_beer_0203
beer_advocate_4139,rate_beer_2389
beer_advocate_1930,rate_beer_0809
beer_advocate_0082,rate_beer_2885
beer_advocate_1584,rate_beer_0516
beer_advocate_4049,rate_beer_2319
beer_advocate_0022,rate_beer_2323
beer_advocate_3833,rate_beer_2170
beer_advocate_1447,rate_beer_0401
beer_advocate_0883,rate_beer_1000
beer_advocate_4065,rate_beer_0488
beer_advocate_1619,rate_beer_0547
beer_advocate_4258,rate_beer_2481
beer_advocate_2268,rate_beer_1070
beer_advocate_1309,rate_beer_0284
beer_advocate_0198,rate_beer_0868
beer_advocate_0689,rate_beer_2759
beer_advocate_1087,rate_beer_0094
beer_advocate_3992,rate_beer_2274
beer_advocate_1913,rate_beer_0792
beer_advocate_2492,rate_beer_1231
beer_advocate_0050,rate_beer_2622
beer_advocate_3950,rate_beer_2247
beer_advocate_0262,rate_beer_1348
beer_advocate_2911,rate_beer_1531
beer_advocate_4051,rate_beer_2320
beer_advocate_1176,rate_beer_0175
beer_advocate_1051,rate_beer_0062
beer_advocate_3619,rate_beer_2018
beer_advocate_0722,rate_beer_1278
beer_advocate_2599,rate_beer_1363
beer_advocate_2636,rate_beer_1335
beer_advocate_0085,rate_beer_2292
beer_advocate_4060,rate_beer_2329
beer_advocate_2428,rate_beer_1182
beer_advocate_1545,rate_beer_0485
beer_advocate_2200,rate_beer_1016
beer_advocate_0049,rate_beer_2614
beer_advocate_1268,rate_beer_0250
beer_advocate_1891,rate_beer_0775
beer_advocate_3180,rate_beer_1044
beer_advocate_0264,rate_beer_0318
beer_advocate_0797,rate_beer_2995
beer_advocate_1113,rate_beer_0115
beer_advocate_4214,rate_beer_2448
beer_advocate_3159,rate_beer_0489
beer_advocate_4158,rate_beer_2406
beer_advocate_1853,rate_beer_0745
beer_advocate_0619,rate_beer_2355
beer_advocate_1170,rate_beer_0168
beer_advocate_4187,rate_beer_2433
beer_advocate_0275,rate_beer_1442
beer_advocate_1032,rate_beer_0045
beer_advocate_2562,rate_beer_1287
beer_advocate_2213,rate_beer_1025
beer_advocate_4065,rate_beer_2683
beer_advocate_3105,rate_beer_1666
beer_advocate_0148,rate_beer_0454
beer_advocate_3492,rate_beer_2304
beer_advocate_3315,rate_beer_1818
beer_advocate_1995,rate_beer_0862
beer_advocate_0609,rate_beer_2694
beer_advocate_2037,rate_beer_0891
beer_advocate_2354,rate_beer_1132
beer_advocate_1428,rate_beer_0385
beer_advocate_4340,rate_beer_2533
beer_advocate_0557,rate_beer_2655
beer_advocate_0834,rate_beer_2884
beer_advocate_3496,rate_beer_1938
beer_advocate_3021,rate_beer_1609
beer_advocate_0045,rate_beer_2569
beer_advocate_3902,rate_beer_2212
beer_advocate_2231,rate_beer_1039
beer_advocate_3956,rate_beer_2251
beer_advocate_2508,rate_beer_1245
beer_advocate_3904,rate_beer_2214
beer_advocate_2460,rate_beer_2927
beer_advocate_3037,rate_beer_1622
beer_advocate_1644,rate_beer_0568
beer_advocate_3763,rate_beer_2124
beer_advocate_2822,rate_beer_0206
beer_advocate_1058,rate_beer_0068
beer_advocate_2120,rate_beer_0951
beer_advocate_3889,rate_beer_2202
beer_advocate_0149,rate_beer_0465
beer_advocate_3218,rate_beer_1745
beer_advocate_0377,rate_beer_2147
beer_advocate_0421,rate_beer_0121
beer_advocate_0772,rate_beer_2826
beer_advocate_4193,rate_beer_2437
beer_advocate_2867,rate_beer_1493
beer_advocate_0207,rate_beer_0929
beer_advocate_1352,rate_beer_0319
beer_advocate_2111,rate_beer_0943
beer_advocate_1642,rate_beer_0566
beer_advocate_0907,rate_beer_2941
beer_advocate_2496,rate_beer_2389
beer_advocate_3916,rate_beer_1660
beer_advocate_1453,rate_beer_0407
beer_advocate_0594,rate_beer_0230
beer_advocate_3503,rate_beer_1944
beer_advocate_2301,rate_beer_1094
beer_advocate_0548,rate_beer_0396
beer_advocate_0665,rate_beer_0230
beer_advocate_3549,rate_beer_1972
beer_advocate_2054,rate_beer_0587
beer_advocate_0114,rate_beer_0149
beer_advocate_0410,rate_beer_0110
beer_advocate_3743,rate_beer_2975
beer_advocate_4321,rate_beer_2522
beer_advocate_1351,rate_beer_0749
beer_advocate_0396,rate_beer_2273
beer_advocate_0154,rate_beer_0504
beer_advocate_1980,rate_beer_0850
beer_advocate_0728,rate_beer_2791
beer_advocate_3536,rate_beer_1964
beer_advocate_0667,rate_beer_0647
beer_advocate_1172,rate_beer_0171
beer_advocate_2400,rate_beer_1164
beer_advocate_2557,rate_beer_1283
beer_advocate_1695,rate_beer_0611
beer_advocate_2869,rate_beer_1495
beer_advocate_1903,rate_beer_0784
beer_advocate_0445,rate_beer_2547
beer_advocate_2032,rate_beer_0887
beer_advocate_0073,rate_beer_2807
beer_advocate_1993,rate_beer_0859
beer_advocate_1054,rate_beer_0065
beer_advocate_4144,rate_beer_2466
beer_advocate_0597,rate_beer_2835
beer_advocate_1831,rate_beer_0730
beer_advocate_1386,rate_beer_0349
beer_advocate_1858,rate_beer_1363
beer_advocate_0543,rate_beer_2644
beer_advocate_3505,rate_beer_1946
beer_advocate_1111,rate_beer_0112
beer_advocate_0312,rate_beer_2797
beer_advocate_1629,rate_beer_0554
beer_advocate_0903,rate_beer_2937
beer_advocate_0012,rate_beer_2290
beer_advocate_0381,rate_beer_2173
beer_advocate_3236,rate_beer_1761
beer_advocate_0503,rate_beer_2606
beer_advocate_2260,rate_beer_2536
beer_advocate_2641,rate_beer_1340
beer_advocate_0227,rate_beer_1093
beer_advocate_0725,rate_beer_2788
beer_advocate_4067,rate_beer_2900
beer_advocate_2573,rate_beer_1298
beer_advocate_3079,rate_beer_1650
beer_advocate_1007,rate_beer_0023
beer_advocate_0634,rate_beer_2712
beer_advocate_2686,rate_beer_1370
beer_advocate_1514,rate_beer_0458
beer_advocate_2682,rate_beer_1367
beer_advocate_1905,rate_beer_0785
beer_advocate_2314,rate_beer_0824
beer_advocate_0341,rate_beer_1900
beer_advocate_0638,rate_beer_2715
beer_advocate_4270,rate_beer_2462
beer_advocate_2024,rate_beer_0883
beer_advocate_3629,rate_beer_2023
beer_advocate_2150,rate_beer_0976
beer_advocate_1653,rate_beer_0574
beer_advocate_0080,rate_beer_2867
beer_advocate_3242,rate_beer_1764
beer_advocate_2514,rate_beer_1249
beer_advocate_2307,rate_beer_1097
beer_advocate_0482,rate_beer_0632
beer_advocate_0779,rate_beer_2304
beer_advocate_4024,rate_beer_2299
beer_advocate_0665,rate_beer_2360
beer_advocate_3931,rate_beer_2234
beer_advocate_0067,rate_beer_2758
beer_advocate_1301,rate_beer_0280
beer_advocate_3298,rate_beer_1806
beer_advocate_4052,rate_beer_2321
beer_advocate_0433,rate_beer_2389
beer_advocate_4140,rate_beer_2390
beer_advocate_0352,rate_beer_1974
beer_advocate_0525,rate_beer_0731
beer_advocate_0935,rate_beer_2965
beer_advocate_0574,rate_beer_2670
beer_advocate_1626,rate_beer_0552
beer_advocate_1571,rate_beer_0505
beer_advocate_3816,rate_beer_2159
beer_advocate_3356,rate_beer_1839
beer_advocate_1678,rate_beer_0593
beer_advocate_4080,rate_beer_2345
beer_advocate_3924,rate_beer_2230
beer_advocate_1260,rate_beer_0244
beer_advocate_2163,rate_beer_0985
beer_advocate_1659,rate_beer_0579
beer_advocate_0255,rate_beer_1306
beer_advocate_0342,rate_beer_1909
beer_advocate_0431,rate_beer_2536
beer_advocate_0229,rate_beer_1107
beer_advocate_0696,rate_beer_1000
beer_advocate_3096,rate_beer_1660
beer_advocate_3083,rate_beer_1653
beer_advocate_2438,rate_beer_1190
beer_advocate_2399,rate_beer_1163
beer_advocate_4016,rate_beer_2313
beer_advocate_0115,rate_beer_2465
beer_advocate_0353,rate_beer_1980
beer_advocate_1366,rate_beer_0330
beer_advocate_2483,rate_beer_1224
beer_advocate_1850,rate_beer_0742
beer_advocate_3917,rate_beer_2224
beer_advocate_3264,rate_beer_1780
beer_advocate_3699,rate_beer_2075
beer_advocate_1073,rate_beer_0081
beer_advocate_0058,rate_beer_1973
beer_advocate_0283,rate_beer_1500
beer_advocate_2917,rate_beer_1537
beer_advocate_1714,rate_beer_0625
beer_advocate_2566,rate_beer_1292
beer_advocate_1767,rate_beer_0672
beer_advocate_1230,rate_beer_0221
beer_advocate_0222,rate_beer_1055
beer_advocate_0496,rate_beer_2600
beer_advocate_2496,rate_beer_0891
beer_advocate_3278,rate_beer_1792
beer_advocate_4075,rate_beer_0488
beer_advocate_3233,rate_beer_1760
beer_advocate_2565,rate_beer_1290
beer_advocate_2346,rate_beer_1125
beer_advocate_4168,rate_beer_2416
beer_advocate_0558,rate_beer_2656
beer_advocate_1512,rate_beer_0456
beer_advocate_0839,rate_beer_2887
beer_advocate_3655,rate_beer_2043
beer_advocate_3187,rate_beer_1718
beer_advocate_1339,rate_beer_0306
beer_advocate_0038,rate_beer_2095
beer_advocate_3499,rate_beer_1941
beer_advocate_2455,rate_beer_1201
beer_advocate_2452,rate_beer_1200
beer_advocate_0656,rate_beer_2729
beer_advocate_0553,rate_beer_2651
beer_advocate_0661,rate_beer_2734
beer_advocate_0281,rate_beer_1482
beer_advocate_0693,rate_beer_2761
beer_advocate_0014,rate_beer_2555
beer_advocate_1295,rate_beer_0276
beer_advocate_2826,rate_beer_1461
beer_advocate_3610,rate_beer_2013
beer_advocate_0238,rate_beer_0432
beer_advocate_3367,rate_beer_1849
beer_advocate_4263,rate_beer_1500
beer_advocate_1680,rate_beer_0596
beer_advocate_2009,rate_beer_1613
beer_advocate_3864,rate_beer_2190
beer_advocate_3433,rate_beer_1897
beer_advocate_4097,rate_beer_2358
beer_advocate_1201,rate_beer_0196
beer_advocate_3059,rate_beer_1637
beer_advocate_2220,rate_beer_0547
beer_advocate_1649,rate_beer_1174
beer_advocate_0061,rate_beer_1460
beer_advocate_3886,rate_beer_2200
beer_advocate_0985,rate_beer_0004
beer_advocate_4069,rate_beer_2335
beer_advocate_3890,rate_beer_2203
beer_advocate_2809,rate_beer_1452
beer_advocate_1681,rate_beer_0597
beer_advocate_4088,rate_beer_2351
beer_advocate_2865,rate_beer_1481
beer_advocate_3306,rate_beer_1812
beer_advocate_1732,rate_beer_0640
beer_advocate_1858,rate_beer_0749
beer_advocate_0955,rate_beer_0354
beer_advocate_2451,rate_beer_1199
beer_advocate_0484,rate_beer_2581
beer_advocate_0058,rate_beer_1536
beer_advocate_3852,rate_beer_2182
beer_advocate_1567,rate_beer_0500
beer_advocate_4172,rate_beer_2420
beer_advocate_1818,rate_beer_0719
beer_advocate_2907,rate_beer_1528
beer_advocate_4212,rate_beer_2446
beer_advocate_2446,rate_beer_1194
beer_advocate_2521,rate_beer_0135
beer_advocate_3210,rate_beer_1737
beer_advocate_0787,rate_beer_2842
